date,open,high,low,close,volume,trading_value,change_rate,foreign_net,institution_net
2018-08-09,28098,28314,27665,27710,23438,0,-2.1367,0,0
2018-08-10,28185,28228,27665,28142,30958,0,1.559,0,0
2018-08-13,28142,28271,27015,27017,30987,0,-3.9976,0,0
2018-08-14,27058,27318,26756,27017,13098,0,0.0,0,0
2018-08-16,26669,28142,26669,27839,51156,0,3.0425,0,0
2018-08-17,27622,28531,27318,27839,46123,0,0.0,0,0
2018-08-20,28142,28401,27751,28099,23815,0,0.9339,0,0
2018-08-21,28444,28444,27362,27925,46675,0,-0.6192,0,0
2018-08-22,28054,28531,27708,27969,20301,0,0.1576,0,0
2018-08-23,28011,28054,27275,27320,31518,0,-2.3204,0,0
2018-08-24,27102,27665,27058,27666,18038,0,1.2665,0,0
2018-08-27,27189,27189,26323,26714,59561,0,-3.441,0,0
2018-08-28,26929,27189,26409,26583,26023,0,-0.4904,0,0
2018-08-29,26496,26539,25933,26324,39932,0,-0.9743,0,0
2018-08-30,26323,26843,26150,26367,32841,0,0.1633,0,0
2018-08-31,26409,26409,25587,25631,46276,0,-2.7914,0,0
2018-09-03,25760,26019,25111,25501,31596,0,-0.5072,0,0
2018-09-04,25240,25933,25154,25890,24103,0,1.5254,0,0
2018-09-05,26150,26539,25890,25934,21883,0,0.1699,0,0
2018-09-06,25933,27146,25933,26497,68472,0,2.1709,0,0
2018-09-07,26669,27102,26107,26886,24754,0,1.4681,0,0
2018-09-10,26972,27708,26843,27363,45107,0,1.7742,0,0
2018-09-11,27665,27751,27015,27493,34184,0,0.4751,0,0
2018-09-12,27751,27925,26712,27320,31476,0,-0.6293,0,0
2018-09-13,27146,28444,27058,27796,64859,0,1.7423,0,0
2018-09-14,27839,28314,27449,27753,31954,0,-0.1547,0,0
2018-09-17,27751,27925,27318,27579,23194,0,-0.627,0,0
2018-09-18,27535,28054,26843,27796,53252,0,0.7868,0,0
2018-09-19,27708,28314,27102,27103,38926,0,-2.4932,0,0
2018-09-20,27492,29181,27275,29181,83487,0,7.667,0,0
2018-09-21,29353,30263,29353,29831,155649,0,2.2275,0,0
2018-09-27,30479,31085,29397,30091,90812,0,0.8716,0,0
2018-09-28,30263,30263,29353,29917,49107,0,-0.5782,0,0
2018-10-01,29917,30652,29570,30567,43186,0,2.1727,0,0
2018-10-02,30349,31128,30132,30437,72759,0,-0.4253,0,0
2018-10-04,31172,31995,30782,31130,94476,0,2.2768,0,0
2018-10-05,30912,31735,29657,31346,88923,0,0.6939,0,0
2018-10-08,31605,31605,30652,30653,29527,0,-2.2108,0,0
2018-10-10,30652,30912,29527,30048,37959,0,-1.9737,0,0
2018-10-11,29007,29657,27708,28705,69201,0,-4.4695,0,0
2018-10-12,27795,30089,27795,29528,47200,0,2.8671,0,0
2018-10-15,29873,30609,29484,30394,40668,0,2.9328,0,0
2018-10-16,30739,30739,29440,30263,41637,0,-0.431,0,0
2018-10-17,30652,30652,29570,30307,30235,0,0.1454,0,0
2018-10-18,29917,30349,29484,29571,26462,0,-2.4285,0,0
2018-10-19,29570,29786,29137,29657,22224,0,0.2908,0,0
2018-10-22,29484,29830,28834,28921,27413,0,-2.4817,0,0
